ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1989-10-01,520.874968611282,-35.615349056631246,1032.9665628754701,520.874968611282,520.874968611282,-60.741012631217465,-60.741012631217465,-60.741012631217465,-60.741012631217465,-60.741012631217465,-60.741012631217465,0.0,0.0,0.0,460.13395598006457
1989-11-01,524.7446474536578,-109.3032328311368,998.8443483909574,524.7446474536578,524.7446474536578,-67.27114501594373,-67.27114501594373,-67.27114501594373,-67.27114501594373,-67.27114501594373,-67.27114501594373,0.0,0.0,0.0,457.47350243771405
1989-12-01,528.517116265842,-88.82631009394733,1040.5868016750355,528.517116265842,528.517116265842,-71.68467937137012,-71.68467937137012,-71.68467937137012,-71.68467937137012,-71.68467937137012,-71.68467937137012,0.0,0.0,0.0,456.83243689447187
1990-01-01,532.4153340384324,-67.32536053627507,1041.0120306452202,532.4153340384324,532.4153340384324,-39.283516104019874,-39.283516104019874,-39.283516104019874,-39.283516104019874,-39.283516104019874,-39.283516104019874,0.0,0.0,0.0,493.13181793441254
1990-02-01,536.3135518110226,-82.67617815247189,1031.4993412506287,536.3135518110226,536.3135518110226,-59.023071559596765,-59.023071559596765,-59.023071559596765,-59.023071559596765,-59.023071559596765,-59.023071559596765,0.0,0.0,0.0,477.2904802514259
1990-03-01,539.8345227023946,-134.25419414190927,980.73468592939,539.8345227023946,539.8345227023946,-86.72188672920436,-86.72188672920436,-86.72188672920436,-86.72188672920436,-86.72188672920436,-86.72188672920436,0.0,0.0,0.0,453.1126359731902
1990-04-01,543.732740474985,-86.3169075061147,1047.1254739229742,543.732740474985,543.732740474985,-63.379962547986224,-63.379962547986224,-63.379962547986224,-63.379962547986224,-63.379962547986224,-63.379962547986224,0.0,0.0,0.0,480.3527779269988
1990-05-01,547.5052092871692,-4.429712059719428,1094.1113799051875,547.5052092871692,547.5052092871692,-41.16222757117882,-41.16222757117882,-41.16222757117882,-41.16222757117882,-41.16222757117882,-41.16222757117882,0.0,0.0,0.0,506.3429817159904
1990-06-01,551.4034270597596,-46.553216836679134,1050.8107971434201,551.4034270597596,551.4034270597596,-36.15519544850244,-36.15519544850244,-36.15519544850244,-36.15519544850244,-36.15519544850244,-36.15519544850244,0.0,0.0,0.0,515.2482316112571
1990-07-01,555.1758958719438,-46.476347272553504,1060.217516440927,555.1758958719438,555.1758958719438,-27.774605265569797,-27.774605265569797,-27.774605265569797,-27.774605265569797,-27.774605265569797,-27.774605265569797,0.0,0.0,0.0,527.401290606374
1990-08-01,559.0741136445341,-63.05016963465828,1043.297615542513,559.0741136445341,559.0741136445341,-57.16475662222131,-57.16475662222131,-57.16475662222131,-57.16475662222131,-57.16475662222131,-57.16475662222131,0.0,0.0,0.0,501.9093570223128
1990-09-01,562.9723314171245,-80.94100355513008,1125.265033773363,562.9723314171245,562.9723314171245,-66.01856709148399,-66.01856709148399,-66.01856709148399,-66.01856709148399,-66.01856709148399,-66.01856709148399,0.0,0.0,0.0,496.95376432564046
1990-10-01,568.3785619313475,-91.83466023842945,1035.3026995036812,568.3785619313475,568.3785619313475,-93.67192019232496,-93.67192019232496,-93.67192019232496,-93.67192019232496,-93.67192019232496,-93.67192019232496,0.0,0.0,0.0,474.70664173902253
